NAME,total_housing_units,built_2020_plus,built_2010_2019,built_2000_2009,total_units_in_structure,units_10_19,units_20_49,units_50_plus,median_home_value,owner_occupied,renter_occupied,total_pop,median_hh_income,bachelors,masters,professional_degree,doctorate,GEOID
Block Group 2; Census Tract 1116.01; Salt Lake County; Utah,1354,197,769,149,1354,123,701,0,,21,1197,2769,44024.0,327,44,0,0,490351116012
Block Group 1; Census Tract 1116.02; Salt Lake County; Utah,676,0,46,17,676,341,17,0,,0,473,961,36603.0,179,0,0,0,490351116021
Block Group 2; Census Tract 1116.02; Salt Lake County; Utah,1268,0,414,73,1268,154,95,0,360900.0,346,821,3492,56738.0,369,92,0,0,490351116022
Block Group 3; Census Tract 1116.02; Salt Lake County; Utah,300,0,0,8,300,137,0,0,,10,190,546,57000.0,58,0,0,0,490351116023
Block Group 1; Census Tract 1117.01; Salt Lake County; Utah,332,0,20,17,332,93,20,0,255200.0,161,171,624,57407.0,127,0,0,0,490351117011
Block Group 2; Census Tract 1117.01; Salt Lake County; Utah,1029,0,185,173,1029,0,0,0,434500.0,617,364,2431,76788.0,251,215,0,59,490351117012
Block Group 3; Census Tract 1117.01; Salt Lake County; Utah,807,0,36,85,807,124,16,0,253000.0,154,581,1788,43910.0,155,103,32,0,490351117013
Block Group 1; Census Tract 1117.02; Salt Lake County; Utah,567,69,55,45,567,45,0,4,509500.0,299,257,1297,128942.0,350,149,28,20,490351117021
Block Group 2; Census Tract 1117.02; Salt Lake County; Utah,419,0,26,8,419,89,49,81,305300.0,120,299,1503,53646.0,124,0,15,0,490351117022
Block Group 3; Census Tract 1117.02; Salt Lake County; Utah,549,0,11,122,549,0,0,0,487700.0,332,194,1319,79750.0,315,137,98,15,490351117023
Block Group 4; Census Tract 1117.02; Salt Lake County; Utah,490,0,0,0,490,24,0,0,368500.0,156,306,1046,70000.0,179,94,29,0,490351117024
Block Group 1; Census Tract 1118.01; Salt Lake County; Utah,773,0,0,169,773,99,0,0,417100.0,551,222,1960,106902.0,410,295,48,15,490351118011
Block Group 2; Census Tract 1118.01; Salt Lake County; Utah,648,0,109,15,648,50,86,0,483300.0,305,290,1372,100208.0,382,135,0,36,490351118012
Block Group 3; Census Tract 1118.01; Salt Lake County; Utah,561,0,0,0,561,56,75,0,268800.0,263,260,1026,69792.0,212,43,9,0,490351118013
Block Group 4; Census Tract 1118.01; Salt Lake County; Utah,613,0,0,49,613,0,0,0,369100.0,307,216,760,51328.0,203,131,37,30,490351118014
Block Group 1; Census Tract 1118.02; Salt Lake County; Utah,620,0,18,5,620,15,0,0,502800.0,350,189,1226,76901.0,346,114,43,23,490351118021
Block Group 2; Census Tract 1118.02; Salt Lake County; Utah,1068,0,297,22,1068,82,381,0,407500.0,389,584,1665,54188.0,632,184,39,10,490351118022
Block Group 1; Census Tract 1119.03; Salt Lake County; Utah,646,0,53,74,646,10,0,0,400600.0,421,215,1362,88750.0,306,145,24,32,490351119031
Block Group 2; Census Tract 1119.03; Salt Lake County; Utah,510,0,43,0,510,0,34,0,360300.0,423,87,1107,,300,246,9,30,490351119032
Block Group 3; Census Tract 1119.03; Salt Lake County; Utah,712,10,24,114,712,12,54,0,557800.0,259,386,1321,62054.0,209,95,23,9,490351119033
Block Group 1; Census Tract 1119.04; Salt Lake County; Utah,526,0,0,106,526,0,8,0,382600.0,355,171,1242,76250.0,203,48,0,25,490351119041
Block Group 2; Census Tract 1119.04; Salt Lake County; Utah,770,23,15,80,770,10,195,9,476800.0,426,255,1162,82841.0,339,119,22,36,490351119042
Block Group 3; Census Tract 1119.04; Salt Lake County; Utah,727,0,177,21,727,38,203,0,387900.0,138,496,1195,63750.0,407,85,0,0,490351119043
Block Group 1; Census Tract 1119.05; Salt Lake County; Utah,851,0,52,43,851,141,49,0,459700.0,395,421,2076,81364.0,383,125,18,24,490351119051
Block Group 2; Census Tract 1119.05; Salt Lake County; Utah,520,0,0,0,520,15,12,0,342200.0,236,284,1042,72833.0,128,152,0,10,490351119052
Block Group 3; Census Tract 1119.05; Salt Lake County; Utah,518,0,11,10,518,10,100,0,446300.0,138,328,1077,77746.0,147,166,29,11,490351119053
Block Group 1; Census Tract 1119.06; Salt Lake County; Utah,1210,0,155,105,1210,187,114,132,346000.0,391,745,2687,68188.0,378,217,33,0,490351119061
Block Group 2; Census Tract 1119.06; Salt Lake County; Utah,947,0,9,117,947,168,69,0,349300.0,188,653,1904,50083.0,133,11,81,10,490351119062
Block Group 1; Census Tract 1120.01; Salt Lake County; Utah,571,0,0,3,571,0,0,0,522200.0,438,133,1445,125781.0,294,158,10,24,490351120011
Block Group 2; Census Tract 1120.01; Salt Lake County; Utah,661,0,18,7,661,36,0,0,451000.0,175,421,1158,51181.0,115,40,13,27,490351120012
Block Group 3; Census Tract 1120.01; Salt Lake County; Utah,449,0,52,17,449,67,27,95,108000.0,99,270,565,33594.0,42,21,0,0,490351120013
Block Group 1; Census Tract 1120.02; Salt Lake County; Utah,865,0,17,89,865,127,20,0,418000.0,610,194,1989,83750.0,324,222,0,94,490351120021
Block Group 2; Census Tract 1120.02; Salt Lake County; Utah,422,0,35,0,422,0,0,0,781900.0,190,188,1200,111591.0,306,58,60,42,490351120022
Block Group 3; Census Tract 1120.02; Salt Lake County; Utah,645,0,0,0,645,93,56,0,289800.0,221,424,1110,58563.0,110,47,0,11,490351120023
Block Group 4; Census Tract 1120.02; Salt Lake County; Utah,365,0,18,14,365,96,18,0,456000.0,100,211,578,49289.0,123,38,0,0,490351120024
Block Group 1; Census Tract 1121.01; Salt Lake County; Utah,253,0,0,13,253,18,31,0,,0,191,260,46942.0,97,15,0,0,490351121011
Block Group 2; Census Tract 1121.01; Salt Lake County; Utah,405,0,0,142,405,20,0,0,568800.0,174,231,1052,104665.0,144,0,0,0,490351121012
Block Group 3; Census Tract 1121.01; Salt Lake County; Utah,1297,18,1012,206,1297,209,716,0,550200.0,195,1102,2534,61053.0,282,758,40,13,490351121013
Block Group 4; Census Tract 1121.01; Salt Lake County; Utah,522,0,295,165,522,12,235,0,355000.0,165,281,855,116420.0,182,49,0,0,490351121014
Block Group 1; Census Tract 1121.02; Salt Lake County; Utah,453,0,0,31,453,0,0,0,517600.0,433,20,1298,137361.0,273,71,0,0,490351121021
Block Group 2; Census Tract 1121.02; Salt Lake County; Utah,475,0,9,12,475,15,32,0,478900.0,74,369,1270,90996.0,125,123,33,0,490351121022
Block Group 3; Census Tract 1121.02; Salt Lake County; Utah,351,0,10,12,351,9,22,0,329200.0,34,317,897,77247.0,75,57,0,0,490351121023
Block Group 4; Census Tract 1121.02; Salt Lake County; Utah,527,0,5,59,527,0,0,0,377400.0,444,74,1228,125417.0,179,160,23,6,490351121024
Block Group 1; Census Tract 1122.01; Salt Lake County; Utah,710,0,21,104,710,0,0,0,441300.0,618,92,2360,70278.0,281,102,0,3,490351122011
Block Group 2; Census Tract 1122.01; Salt Lake County; Utah,596,0,61,18,596,0,0,0,569700.0,553,28,1975,143125.0,360,214,13,28,490351122012
Block Group 3; Census Tract 1122.01; Salt Lake County; Utah,490,71,4,44,490,0,0,195,395800.0,481,9,1039,68088.0,120,44,25,0,490351122013
Block Group 1; Census Tract 1122.02; Salt Lake County; Utah,672,0,0,21,672,0,0,33,444100.0,519,110,1585,96528.0,330,76,42,29,490351122021
Block Group 2; Census Tract 1122.02; Salt Lake County; Utah,585,0,0,12,585,0,0,0,317600.0,348,237,1600,120677.0,261,95,0,0,490351122022
Block Group 3; Census Tract 1122.02; Salt Lake County; Utah,453,0,0,15,453,0,27,0,281300.0,264,189,919,88510.0,195,55,0,0,490351122023
Block Group 1; Census Tract 1123.01; Salt Lake County; Utah,352,10,8,0,352,0,0,0,231100.0,277,75,595,68000.0,196,84,13,0,490351123011
Block Group 2; Census Tract 1123.01; Salt Lake County; Utah,501,31,24,48,501,28,31,0,499000.0,241,201,1072,61442.0,136,45,0,0,490351123012
Block Group 3; Census Tract 1123.01; Salt Lake County; Utah,739,9,0,27,739,11,0,0,580400.0,567,172,2038,113206.0,398,135,40,24,490351123013
Block Group 1; Census Tract 1123.02; Salt Lake County; Utah,399,0,0,7,399,0,0,0,584100.0,389,0,1391,126763.0,403,76,31,26,490351123021
Block Group 2; Census Tract 1123.02; Salt Lake County; Utah,275,5,0,0,275,0,5,0,438500.0,203,72,887,99102.0,119,28,18,0,490351123022
Block Group 3; Census Tract 1123.02; Salt Lake County; Utah,735,0,16,53,735,87,17,0,448400.0,448,287,1458,72422.0,325,52,44,10,490351123023
Block Group 1; Census Tract 1124.02; Salt Lake County; Utah,494,0,14,0,494,0,0,0,398500.0,375,119,1260,95556.0,203,55,9,56,490351124021
Block Group 2; Census Tract 1124.02; Salt Lake County; Utah,499,0,0,0,499,36,79,0,484300.0,238,261,1557,105625.0,158,48,0,24,490351124022
Block Group 3; Census Tract 1124.02; Salt Lake County; Utah,694,0,0,0,694,0,0,0,377300.0,414,280,1810,74758.0,271,69,20,60,490351124023
Block Group 4; Census Tract 1124.02; Salt Lake County; Utah,1030,56,246,109,1030,23,441,180,,176,821,2483,42750.0,154,77,20,24,490351124024
Block Group 1; Census Tract 1124.04; Salt Lake County; Utah,410,0,0,21,410,255,12,0,,0,390,896,52191.0,52,0,0,0,490351124041
Block Group 2; Census Tract 1124.04; Salt Lake County; Utah,550,0,184,26,550,19,132,0,371100.0,293,257,1317,83175.0,272,47,0,9,490351124042
Block Group 3; Census Tract 1124.04; Salt Lake County; Utah,784,18,231,48,784,178,33,109,343800.0,221,520,1421,45655.0,144,62,0,0,490351124043
Block Group 4; Census Tract 1124.04; Salt Lake County; Utah,755,0,13,131,755,303,76,0,,0,731,1128,42740.0,79,0,0,0,490351124044
Block Group 1; Census Tract 1124.05; Salt Lake County; Utah,2688,0,1840,554,2688,559,552,0,458700.0,597,1964,5213,72041.0,1123,444,87,24,490351124051
Block Group 2; Census Tract 1124.05; Salt Lake County; Utah,49,0,0,0,49,0,16,0,,0,16,404,,0,0,0,0,490351124052
Block Group 1; Census Tract 1124.06; Salt Lake County; Utah,606,16,186,42,606,79,32,0,356900.0,175,357,1216,73571.0,274,115,0,0,490351124061
Block Group 2; Census Tract 1124.06; Salt Lake County; Utah,1155,142,390,177,1155,264,135,20,,67,1011,2723,68537.0,180,91,0,13,490351124062
Block Group 3; Census Tract 1124.06; Salt Lake County; Utah,155,0,0,0,155,46,0,0,188000.0,118,37,219,58342.0,0,52,0,0,490351124063
Block Group 1; Census Tract 1125.01; Salt Lake County; Utah,418,0,0,0,418,0,27,0,333000.0,305,48,659,67083.0,40,36,0,0,490351125011
Block Group 2; Census Tract 1125.01; Salt Lake County; Utah,696,0,11,87,696,0,0,0,417900.0,539,133,1502,107803.0,254,134,8,0,490351125012
Block Group 3; Census Tract 1125.01; Salt Lake County; Utah,536,11,0,32,536,0,0,0,403400.0,334,173,1582,97344.0,225,87,24,19,490351125013
Block Group 1; Census Tract 1125.03; Salt Lake County; Utah,610,0,77,89,610,0,29,0,555300.0,389,164,1412,76161.0,351,89,12,0,490351125031
Block Group 2; Census Tract 1125.03; Salt Lake County; Utah,340,0,0,70,340,0,0,0,417600.0,280,30,675,91111.0,64,18,17,0,490351125032
Block Group 3; Census Tract 1125.03; Salt Lake County; Utah,731,0,0,92,731,0,6,0,448500.0,465,266,1742,77433.0,412,95,0,26,490351125033
Block Group 4; Census Tract 1125.03; Salt Lake County; Utah,313,0,9,24,313,0,0,0,355000.0,264,49,1051,100583.0,120,38,0,0,490351125034
Block Group 1; Census Tract 1125.04; Salt Lake County; Utah,679,0,0,35,679,0,0,0,385600.0,535,144,1346,110156.0,343,248,0,33,490351125041
Block Group 2; Census Tract 1125.04; Salt Lake County; Utah,572,0,38,22,572,122,13,0,368300.0,72,423,1011,69818.0,224,16,0,0,490351125042
Block Group 3; Census Tract 1125.04; Salt Lake County; Utah,309,0,0,96,309,0,18,0,426300.0,135,141,538,90526.0,183,50,0,10,490351125043
Block Group 1; Census Tract 1125.05; Salt Lake County; Utah,839,0,0,281,839,12,0,0,433800.0,312,462,1671,70709.0,323,0,63,0,490351125051
Block Group 2; Census Tract 1125.05; Salt Lake County; Utah,214,8,23,60,214,74,73,0,,54,160,275,63295.0,74,51,0,0,490351125052
Block Group 3; Census Tract 1125.05; Salt Lake County; Utah,464,0,0,64,464,47,0,0,,133,219,782,78281.0,128,26,0,0,490351125053
Block Group 4; Census Tract 1125.05; Salt Lake County; Utah,542,0,9,11,542,0,0,0,392000.0,453,89,1301,96000.0,203,87,0,0,490351125054
Block Group 1; Census Tract 1126.04; Salt Lake County; Utah,493,0,9,40,493,0,0,0,454800.0,413,23,1405,120833.0,249,75,6,25,490351126041
Block Group 2; Census Tract 1126.04; Salt Lake County; Utah,395,0,12,15,395,0,0,0,435000.0,340,55,1120,83792.0,163,60,7,0,490351126042
Block Group 3; Census Tract 1126.04; Salt Lake County; Utah,345,0,26,18,345,0,0,0,443300.0,340,5,1011,129469.0,104,43,14,0,490351126043
Block Group 4; Census Tract 1126.04; Salt Lake County; Utah,360,0,0,0,360,0,0,0,433900.0,317,43,1218,94318.0,117,36,16,18,490351126044
Block Group 1; Census Tract 1126.08; Salt Lake County; Utah,360,0,0,7,360,0,0,0,629300.0,335,25,1283,149412.0,286,71,10,10,490351126081
Block Group 2; Census Tract 1126.08; Salt Lake County; Utah,479,0,9,0,479,0,0,0,603600.0,438,41,1391,125750.0,465,107,9,6,490351126082
Block Group 3; Census Tract 1126.08; Salt Lake County; Utah,402,0,0,0,402,0,0,0,516000.0,234,138,1386,89648.0,151,50,21,0,490351126083
Block Group 4; Census Tract 1126.08; Salt Lake County; Utah,480,0,0,0,480,0,0,0,479500.0,445,35,1178,84583.0,209,106,38,0,490351126084
Block Group 1; Census Tract 1126.09; Salt Lake County; Utah,598,0,7,53,598,0,0,0,876800.0,556,42,1847,153333.0,498,137,58,63,490351126091
Block Group 2; Census Tract 1126.09; Salt Lake County; Utah,515,0,7,8,515,0,0,0,558700.0,449,30,1621,143125.0,403,115,0,12,490351126092
Block Group 3; Census Tract 1126.09; Salt Lake County; Utah,629,0,0,0,629,0,0,24,496300.0,474,114,1700,134167.0,370,202,29,0,490351126093
Block Group 1; Census Tract 1126.10; Salt Lake County; Utah,779,0,164,22,779,117,142,0,473200.0,306,456,1722,48172.0,231,129,0,0,490351126101
Block Group 2; Census Tract 1126.10; Salt Lake County; Utah,388,0,0,0,388,0,0,0,365400.0,324,26,958,83558.0,212,83,0,0,490351126102
Block Group 3; Census Tract 1126.10; Salt Lake County; Utah,1412,0,651,262,1412,167,219,0,450000.0,659,582,3523,98267.0,614,203,0,0,490351126103
Block Group 1; Census Tract 1126.11; Salt Lake County; Utah,475,0,0,55,475,0,0,0,509700.0,327,148,1801,120313.0,201,81,61,15,490351126111
Block Group 2; Census Tract 1126.11; Salt Lake County; Utah,646,3,15,16,646,0,0,0,516100.0,630,16,1802,105797.0,334,166,59,0,490351126112
Block Group 3; Census Tract 1126.11; Salt Lake County; Utah,494,0,6,0,494,0,0,0,460700.0,442,52,1623,115417.0,447,92,13,0,490351126113
Block Group 4; Census Tract 1126.11; Salt Lake County; Utah,759,0,80,62,759,61,194,0,472000.0,352,407,1705,75877.0,220,174,0,63,490351126114
Block Group 1; Census Tract 1126.12; Salt Lake County; Utah,682,0,81,232,682,0,37,25,473200.0,461,210,1881,107734.0,631,77,10,0,490351126121
Block Group 2; Census Tract 1126.12; Salt Lake County; Utah,1283,16,435,140,1283,175,162,0,433000.0,660,615,2748,85954.0,491,162,60,12,490351126122
Block Group 1; Census Tract 1126.13; Salt Lake County; Utah,665,15,339,25,665,125,87,0,582300.0,291,329,1663,107449.0,300,123,23,32,490351126131
Block Group 2; Census Tract 1126.13; Salt Lake County; Utah,559,0,0,8,559,0,0,0,550800.0,527,15,1639,118889.0,316,144,20,12,490351126132
Block Group 3; Census Tract 1126.13; Salt Lake County; Utah,560,0,0,37,560,0,0,0,597700.0,536,0,1742,179063.0,381,261,50,37,490351126133
Block Group 1; Census Tract 1126.14; Salt Lake County; Utah,565,0,50,8,565,0,32,0,810500.0,533,7,1687,191429.0,589,114,41,30,490351126141
Block Group 2; Census Tract 1126.14; Salt Lake County; Utah,706,0,42,37,706,0,0,0,814000.0,688,18,2397,167794.0,331,273,155,0,490351126142
Block Group 1; Census Tract 1126.15; Salt Lake County; Utah,416,0,6,0,416,0,0,0,684600.0,396,20,1312,153750.0,237,140,46,18,490351126151
Block Group 2; Census Tract 1126.15; Salt Lake County; Utah,352,0,6,13,352,0,0,0,668800.0,341,11,1263,200139.0,330,98,16,23,490351126152
Block Group 1; Census Tract 1126.16; Salt Lake County; Utah,439,0,20,18,439,0,0,0,726600.0,396,43,1413,194063.0,291,193,43,8,490351126161
Block Group 2; Census Tract 1126.16; Salt Lake County; Utah,360,0,0,0,360,0,0,0,607600.0,322,20,912,134327.0,278,64,0,28,490351126162
Block Group 3; Census Tract 1126.16; Salt Lake County; Utah,552,0,11,192,552,21,57,0,665600.0,428,113,1785,182535.0,358,144,61,36,490351126163
Block Group 1; Census Tract 1126.17; Salt Lake County; Utah,295,0,13,0,295,0,0,0,720600.0,270,25,1069,193984.0,234,83,9,8,490351126171
Block Group 2; Census Tract 1126.17; Salt Lake County; Utah,422,0,0,20,422,0,0,0,683800.0,365,57,1380,196579.0,368,99,62,51,490351126172
Block Group 3; Census Tract 1126.17; Salt Lake County; Utah,264,0,0,0,264,0,0,0,545800.0,232,32,684,119167.0,147,103,0,0,490351126173
Block Group 1; Census Tract 1126.18; Salt Lake County; Utah,823,0,324,56,823,56,208,0,868400.0,452,308,1838,105938.0,412,133,75,28,490351126181
Block Group 2; Census Tract 1126.18; Salt Lake County; Utah,558,0,12,9,558,0,0,0,543300.0,522,26,1631,115500.0,304,136,28,32,490351126182
Block Group 1; Census Tract 1126.19; Salt Lake County; Utah,284,0,0,35,284,0,0,0,654400.0,241,35,978,146731.0,221,59,39,0,490351126191
Block Group 2; Census Tract 1126.19; Salt Lake County; Utah,700,0,0,7,700,0,0,0,566800.0,643,32,1844,92017.0,425,158,25,17,490351126192
Block Group 1; Census Tract 1126.20; Salt Lake County; Utah,465,0,0,76,465,0,0,0,484400.0,444,21,1349,116065.0,252,28,10,0,490351126201
Block Group 2; Census Tract 1126.20; Salt Lake County; Utah,289,0,0,10,289,0,0,0,451000.0,233,56,712,66779.0,117,83,0,0,490351126202
Block Group 3; Census Tract 1126.20; Salt Lake County; Utah,290,0,0,18,290,0,0,0,295800.0,232,26,819,59833.0,154,9,0,18,490351126203
Block Group 1; Census Tract 1126.21; Salt Lake County; Utah,569,0,65,198,569,0,0,102,406900.0,494,34,1365,114514.0,139,161,0,0,490351126211
Block Group 2; Census Tract 1126.21; Salt Lake County; Utah,774,0,0,297,774,26,0,0,340000.0,400,312,1373,95619.0,189,89,0,0,490351126212
Block Group 3; Census Tract 1126.21; Salt Lake County; Utah,1702,93,901,168,1702,378,842,186,268300.0,226,1242,3120,78333.0,608,205,63,0,490351126213
Block Group 1; Census Tract 1127; Salt Lake County; Utah,275,0,0,19,275,0,0,0,484000.0,167,108,567,39663.0,107,59,9,0,490351127001
Block Group 2; Census Tract 1127; Salt Lake County; Utah,305,0,26,23,305,0,43,0,425600.0,152,94,791,,94,34,6,13,490351127002
Block Group 3; Census Tract 1127; Salt Lake County; Utah,709,0,153,0,709,153,0,0,364200.0,305,330,1779,52746.0,171,21,0,0,490351127003
Block Group 4; Census Tract 1127; Salt Lake County; Utah,721,0,200,30,721,26,116,0,478100.0,535,186,1969,76042.0,526,189,5,8,490351127004
Block Group 1; Census Tract 1128.04; Salt Lake County; Utah,442,0,11,92,442,0,103,0,583100.0,301,141,1393,87500.0,165,51,51,19,490351128041
Block Group 2; Census Tract 1128.04; Salt Lake County; Utah,448,0,0,38,448,0,0,0,547700.0,304,103,1243,133438.0,269,68,23,17,490351128042
Block Group 3; Census Tract 1128.04; Salt Lake County; Utah,426,0,32,0,426,0,0,0,512400.0,365,61,1424,104527.0,235,126,0,21,490351128043
Block Group 4; Census Tract 1128.04; Salt Lake County; Utah,409,0,0,0,409,0,0,0,522700.0,311,98,1482,148988.0,284,82,0,0,490351128044
Block Group 1; Census Tract 1128.05; Salt Lake County; Utah,626,0,0,98,626,0,0,0,605800.0,544,82,2316,140962.0,625,204,28,33,490351128051
Block Group 2; Census Tract 1128.05; Salt Lake County; Utah,627,17,24,13,627,12,0,0,532000.0,477,89,1888,112750.0,247,154,13,28,490351128052
Block Group 3; Census Tract 1128.05; Salt Lake County; Utah,379,6,0,6,379,0,0,0,571100.0,320,28,1168,133750.0,221,121,20,8,490351128053
Block Group 1; Census Tract 1128.12; Salt Lake County; Utah,436,0,0,0,436,0,0,0,434000.0,342,94,1344,105222.0,277,59,0,0,490351128121
Block Group 2; Census Tract 1128.12; Salt Lake County; Utah,471,0,0,0,471,10,0,0,377200.0,415,56,1134,93456.0,138,43,10,0,490351128122
Block Group 3; Census Tract 1128.12; Salt Lake County; Utah,507,0,0,11,507,0,0,0,409500.0,465,42,1497,89157.0,253,61,0,0,490351128123
Block Group 4; Census Tract 1128.12; Salt Lake County; Utah,539,44,35,23,539,0,0,0,521600.0,486,25,1483,107019.0,208,82,6,0,490351128124
Block Group 1; Census Tract 1128.13; Salt Lake County; Utah,452,15,19,22,452,0,0,0,635400.0,376,36,1412,150357.0,158,101,37,25,490351128131
Block Group 2; Census Tract 1128.13; Salt Lake County; Utah,405,0,57,50,405,0,0,0,691600.0,345,26,1100,119479.0,159,148,29,13,490351128132
Block Group 3; Census Tract 1128.13; Salt Lake County; Utah,402,0,19,53,402,0,0,0,687500.0,380,22,1167,114688.0,190,168,10,0,490351128133
